GEOID,map_id,borough,population,poverty_rate,income,lat_t,lon_t,providers,provider_time_weight_sum,avg_provider_time_weight,density,z_density,min_dist,inv_dist,z_access_map,FI,FI2,fragmentation_index,FI_combined,frag_q,surface_version,_ID
36005040600,36005040600,Bronx,3451,0.18585983,48857,40.8879511,-73.8570053,0,0,0,0,0.1993578175,0.003356055161,9.675291868,0.4179910899,-0.4179910899,-0.2186332724,-0.1446289903,-0.1446289903,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1746
36005040701,36005040701,Bronx,2839,0.24304332,46188,40.8715793,-73.8902605,0,0,0,0,0.1993578175,0.005722451581,9.458728823,-0.1299933958,0.1299933958,0.3293512133,0.2178704683,0.2178704683,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1747
36005040702,36005040702,Bronx,6233,0.13980395,33946,40.8691444,-73.8869972,0,0,0,0,0.1993578175,0.004774406877,9.544315542,0.08657261375,-0.08657261375,0.1127852037,0.07460900145,0.07460900145,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1748
36005040800,36005040800,Bronx,4381,0.19337812,41555,40.8897429,-73.8617074,1,0.3273809552,0.3273809552,7.472744926e-05,-0.0161508628,0.001882293472,9.815248223,0.7721323586,-0.7721323586,-0.7882832214,-0.5214604581,-0.5214604581,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4989
36005040900,36005040900,Bronx,3323,0.16912429,67793,40.876857,-73.89442,3,0.7142857164,0.2380952388,0.0002149520663,-0.4205487442,0.00312581632,9.696892938,0.472649775,-0.472649775,-0.8931985192,-0.5908634059,-0.5908634059,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4981
36005041100,36005041100,Bronx,3418,0.16886157,54219,40.8755828,-73.8871372,0,0,0,0,0.1993578175,0.001376858551,9.864184137,0.8959582936,-0.8959582936,-0.6966004761,-0.4608110303,-0.4608110303,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4982
36005041300,36005041300,Bronx,7329,0.14563508,60254,40.8740946,-73.8851972,1,0.2380952388,0.2380952388,3.248672927e-05,0.1056683872,0.001256643935,9.875895162,0.9255915125,-0.9255915125,-0.8199231253,-0.5423907004,-0.5423907004,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4986
36005041400,36005041400,Bronx,5483,0.17410208,125302,40.903566,-73.8540708,1,1,1,0.0001823819077,-0.3266187096,0.004867015366,9.535886918,0.06524508215,-0.06524508215,-0.3918637917,-0.2592234197,-0.2592234197,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4987
36005041500,36005041500,Bronx,5555,0.17659765,50579,40.8701051,-73.8835491,1,0.2380952388,0.2380952388,4.286142913e-05,0.07574848627,0.002416423131,9.764059019,0.6426047668,-0.6426047668,-0.5668562806,-0.3749834168,-0.3749834168,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4815
36005041800,36005041800,Bronx,3396,0.22281799,62567,40.8971155,-73.8584636,2,0.5357142687,0.2678571343,0.0001577486068,-0.2555780114,0.002185600611,9.786114619,0.6984135797,-0.6984135797,-0.9539915911,-0.6310788795,-0.6310788795,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4988
36005041900,36005041900,Bronx,6215,0.14050654,57079,40.8768559,-73.8816837,2,0.5059523731,0.2529761866,8.140826599e-05,-0.0354178659,0.001699599528,9.832880411,0.816748305,-0.816748305,-0.8521661709,-0.5637199293,-0.5637199293,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4990
36005042000,36005042000,Bronx,4660,0.17117508,31776,40.8930261,-73.8598556,0,0,0,0,0.1993578175,0.002197294861,9.784994812,0.695580054,-0.695580054,-0.4962222365,-0.3282580014,-0.3282580014,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2836
36005042100,36005042100,Bronx,5780,0.16903114,52824,40.8814613,-73.882734,7,7,1,0.001211072664,-3.293290121,2.189384505e-08,9.999997811,1.239617046,-1.239617046,-4.532907168,-2.998581961,-2.998581961,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4991
36005042200,36005042200,Bronx,3209,0.2355874,75201,40.8910971,-73.8552753,0,0,0,0,0.1993578175,0.002021830105,9.801823776,0.7381635488,-0.7381635488,-0.5388057313,-0.3564275832,-0.3564275832,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4992
36005042300,36005042300,Bronx,4189,0.11816663,71422,40.8770682,-73.877321,1,0.2380952388,0.2380952388,5.683820454e-05,0.03544045418,0.00234162625,9.77119513,0.6606617621,-0.6606617621,-0.6252213079,-0.4135927048,-0.4135927048,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4993
36005042400,36005042400,Bronx,2479,0.28577739,106468,40.8892825,-73.8495388,0,0,0,0,0.1993578175,0.003316649331,9.678982105,0.4273287519,-0.4273287519,-0.2279709344,-0.1508059853,-0.1508059853,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4994
36005042500,36005042500,Bronx,6810,0.17690124,48280,40.8710473,-73.8790905,3,1.505952373,0.5019841244,0.0002211383808,-0.4383896377,0.001756886231,9.827344734,0.8027409966,-0.8027409966,-1.241130634,-0.8210254025,-0.8210254025,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4995
36005042600,36005042600,Bronx,6669,0.20723437,99764,40.8908411,-73.8419292,0,0,0,0,0.1993578175,0.01100926138,9.008257397,-1.269852473,1.269852473,1.46921029,0.9719033088,0.9719033088,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4996
36005042800,36005042800,Bronx,2381,0.24968044,168646,40.8945094,-73.845703,0,0,0,0,0.1993578175,0.008232284386,9.239387357,-0.6850083118,0.6850083118,0.8843661293,0.5850206555,0.5850206555,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2804
36005042901,36005042901,Bronx,3397,0.15425375,46779,40.8749499,-73.8742925,0,0,0,0,0.1993578175,0.002351344852,9.770267322,0.6583140662,-0.6583140662,-0.4589562487,-0.3036060254,-0.3036060254,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4816
36005042902,36005042902,Bronx,3656,0.10490694,44663,40.8771176,-73.873909,0,0,0,0,0.1993578175,0.004551296922,9.564682882,0.138109506,-0.138109506,0.06124831146,0.04051662104,0.04051662104,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4997
36005043000,36005043000,Bronx,3004,0.27030626,85074,40.8934599,-73.8506574,1,0.2380952388,0.2380952388,7.92594004e-05,-0.02922068946,0.00319806064,9.690104579,0.4554727208,-0.4554727208,-0.4846934103,-0.3206315204,-0.3206315204,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4998
36005043101,36005043101,Bronx,5051,0.21876857,40089,40.8837271,-73.8789899,2,0.4761904776,0.2380952388,9.427647547e-05,-0.07252887223,0.001148196224,9.886483767,0.9523845919,-0.9523845919,-1.024913464,-0.6779946979,-0.6779946979,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4443
36005043102,36005043102,Bronx,4458,0.17097807,50926,40.8794215,-73.8723023,0,0,0,0,0.1993578175,0.005908989303,9.442069144,-0.1721485355,0.1721485355,0.371506353,0.2457566871,0.2457566871,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4452
36005043400,36005043400,Bronx,3921,0.16577403,76036,40.8982106,-73.8523394,1,0.2380952388,0.2380952388,6.072309074e-05,0.02423671703,0.005615901051,9.468271255,-0.1058475182,0.1058475182,0.1300842353,0.08605255456,0.08605255456,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3700
36005043501,36005043501,Bronx,1011,0.13649851,,40.8866383,-73.866484,1,1,1,0.0009891196835,-2.653193417,0.006429309976,9.395907953,-0.2889533987,0.2889533987,-2.364240018,-1.563978085,-1.563978085,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1276
36005043600,36005043600,Bronx,2362,0.14987299,84735,40.8972802,-73.8497602,0,0,0,0,0.1993578175,0.006332785263,9.404437188,-0.2673712841,0.2673712841,0.4667291016,0.308747877,0.308747877,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5016
36005044200,36005044200,Bronx,4007,0.32106185,56434,40.903871,-73.846206,0,0,0,0,0.1993578175,0.01195985673,8.931772773,-1.46338682,1.46338682,1.662744638,1.099929007,1.099929007,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5017
36005044400,36005044400,Bronx,4293,0.21104123,89615,40.8995005,-73.8437344,0,0,0,0,0.1993578175,0.01225464455,8.908317371,-1.522737649,1.522737649,1.722095467,1.139190416,1.139190416,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3701
36005044800,36005044800,Bronx,2374,0.17017692,104094,40.8954712,-73.8413102,0,0,0,0,0.1993578175,0.01272373017,8.871246529,-1.61654057,1.61654057,1.815898388,1.20124237,1.20124237,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5018
36005044901,36005044901,Bronx,2045,0.14586392,91419,40.8974999,-73.8733943,0,0,0,0,0.1993578175,0.01232799361,8.902500329,-1.537456915,1.537456915,1.736814732,1.148927418,1.148927418,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4817
36005044902,36005044902,Bronx,2175,0.17421442,99297,40.8988257,-73.8689887,0,0,0,0,0.1993578175,0.008683675116,9.20101385,-0.7821074576,0.7821074576,0.9814652751,0.6492531086,0.6492531086,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2768
36005045101,36005045101,Bronx,1695,0.17859255,77246,40.8974545,-73.8643137,0,0,0,0,0.1993578175,0.004086463551,9.607397215,0.246192542,-0.246192542,-0.04683472454,-0.0309818302,-0.0309818302,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2843
36005045102,36005045102,Bronx,2068,0.20696326,99395,40.9003682,-73.8641477,0,0,0,0,0.1993578175,0.006008134958,9.433238311,-0.1944938044,0.1944938044,0.3938516219,0.2605383974,0.2605383974,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5019
36005045600,36005045600,Bronx,3552,0.20411035,79386,40.8875466,-73.8207511,0,0,0,0,0.1993578175,0.01125486262,8.988371173,-1.320171964,1.320171964,1.519529781,1.005190361,1.005190361,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3709
36005045800,36005045800,Bronx,5523,0.17110266,30453,40.8858611,-73.8452028,0,0,0,0,0.1993578175,0.00757148771,9.296143628,-0.5413939861,0.5413939861,0.7407518035,0.4900177555,0.4900177555,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5020
36005046000,36005046000,Bronx,2800,0.2340591,44355,40.8824438,-73.8426481,0,0,0,0,0.1993578175,0.008448677392,9.220951551,-0.7316577104,0.7316577104,0.9310155279,0.61587989,0.61587989,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2846
36005046203,36005046203,Bronx,6756,0.26715806,40755,40.8790177,-73.8246576,1,0.2380952388,0.2380952388,3.524204245e-05,0.09772225874,0.00457560792,9.562459353,0.1324831543,-0.1324831543,-0.03476089561,-0.02299482224,-0.02299482224,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4444
36005046204,36005046204,Bronx,5259,0.20582081,63652,40.8729846,-73.8261202,0,0,0,0,0.1993578175,0.003623406441,9.650329345,0.3548266875,-0.3548266875,-0.15546887,-0.1028448481,-0.1028448481,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4461
36005046205,36005046205,Bronx,3633,0.099091657,75679,40.8689202,-73.8290765,2,0.4761904776,0.2380952388,0.0001310736244,-0.1786492482,0.003058751948,9.703203087,0.4886167815,-0.4886167815,-0.6672660297,-0.4414058806,-0.4414058806,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4449
36005046206,36005046206,Bronx,3971,0.12430239,67234,40.8754486,-73.8278456,0,0,0,0,0.1993578175,0.004435440078,9.57529359,0.1649585163,-0.1649585163,0.0343993012,0.02275562244,0.02275562244,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4462
36005046207,36005046207,Bronx,6535,0.21698546,59838,40.8773207,-73.8316493,0,0,0,0,0.1993578175,0.00340905797,9.670332751,0.4054426918,-0.4054426918,-0.2060848743,-0.1363280481,-0.1363280481,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4442
36005046208,36005046208,Bronx,5145,0.22327898,87061,40.8750208,-73.8369671,2,0.4761904776,0.2380952388,9.255402869e-05,-0.06756145749,0.0006484950107,9.935568335,1.076586678,-1.076586678,-1.144148135,-0.756870113,-0.756870113,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4441
36005046209,36005046209,Bronx,4436,0.35933274,30185,40.8833754,-73.831994,1,0.2380952388,0.2380952388,5.367340821e-05,0.04456750304,0.001160129234,9.885317541,0.9494336111,-0.9494336111,-0.9048661081,-0.5985816803,-0.5985816803,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4445
36005048401,36005048401,Bronx,3892,0.2093323,88862,40.886082,-73.8331562,0,0,0,0,0.1993578175,0.002268654999,9.778167123,0.6783034788,-0.6783034788,-0.4789456613,-0.3168293035,-0.3168293035,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4447
36005051601,36005051601,Bronx,3828,0.19670847,103125,40.8438771,-73.7863576,0,0,0,0,0.1993578175,0.03933724148,7.176832191,-5.904034633,5.904034633,6.103392451,4.037480105,4.037480105,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4427
36047000100,36047000100,Brooklyn,4815,0.13461138,178162,40.700215,-73.9938089,0,0,0,0,0.1993578175,0.005611803001,9.468638652,-0.1049178683,0.1049178683,0.3042756858,0.2012826535,0.2012826535,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2709
36047000200,36047000200,Brooklyn,1288,0.22826087,79375,40.6532475,-74.0110678,0,0,0,0,0.1993578175,0.002172171465,9.787400871,0.7016682725,-0.7016682725,-0.502310455,-0.3322854437,-0.3322854437,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2715
36047000301,36047000301,Brooklyn,4501,0.15807481,185128,40.6963723,-73.9973735,0,0,0,0,0.1993578175,0.005444669866,9.483646744,-0.06694185377,0.06694185377,0.2662996713,0.1761609848,0.1761609848,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2716
36047000501,36047000501,Brooklyn,4541,0.13309671,141364,40.6958143,-73.9947007,0,0,0,0,0.1993578175,0.003495375434,9.662267476,0.3850345688,-0.3850345688,-0.1856767513,-0.1228277873,-0.1228277873,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4792
36047000502,36047000502,Brooklyn,2704,0.1094972,168013,40.6951344,-73.9928614,1,0.3273809552,0.3273809552,0.0001210728385,-0.1498076886,0.001606817433,9.841859289,0.839468183,-0.839468183,-0.9892758716,-0.6544199283,-0.6544199283,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2074
36047000700,36047000700,Brooklyn,4243,0.13825983,201827,40.6923505,-73.9973434,0,0,0,0,0.1993578175,0.001431150223,9.85890427,0.8825982784,-0.8825982784,-0.6832404609,-0.451973192,-0.451973192,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2774
36047000900,36047000900,Brooklyn,5227,0.18793887,205500,40.6917206,-73.9916018,2,0.5952380896,0.2976190448,0.000113877576,-0.1290570602,0.001124590471,9.888791592,0.9582242425,-0.9582242425,-1.087281303,-0.7192519019,-0.7192519019,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2775
36047001100,36047001100,Brooklyn,1580,0.16455697,203958,40.6932903,-73.9877087,1,0.2380952388,0.2380952388,0.0001506931891,-0.2352306856,0.001406795195,9.861272098,0.8885897588,-0.8885897588,-1.123820444,-0.7434230589,-0.7434230589,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2776
36047001300,36047001300,Brooklyn,2518,0.13339262,139866,40.697615,-73.9883586,1,0.2380952388,0.2380952388,9.455728308e-05,-0.07333870153,0.00292211851,9.716084497,0.5212115059,-0.5212115059,-0.5945502074,-0.3933033396,-0.3933033396,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2777
36047001501,36047001501,Brooklyn,4565,0.12727273,142560,40.6959062,-73.9824665,0,0,0,0,0.1993578175,0.002743293855,9.732995337,0.564002178,-0.564002178,-0.3646443605,-0.2412173824,-0.2412173824,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1574
36047001502,36047001502,Brooklyn,5238,0.14698565,138179,40.6923209,-73.9835851,3,0.7142857164,0.2380952388,0.0001363661162,-0.1939124201,0.001424173854,9.859582405,0.8843142123,-0.8843142123,-1.078226632,-0.7132621099,-0.7132621099,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1605
36047001803,36047001803,Brooklyn,11,0.18181819,,40.6514499,-74.0191007,0,0,0,0,0.1993578175,0.005039696376,9.520210306,0.02557746358,-0.02557746358,0.1737803539,0.1149581527,0.1149581527,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1607
36047002000,36047002000,Brooklyn,1733,0.32313907,81458,40.6480407,-74.0159276,0,0,0,0,0.1993578175,0.003725560871,9.640825189,0.3307776633,-0.3307776633,-0.1314198458,-0.08693607972,-0.08693607972,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2778
36047002100,36047002100,Brooklyn,6452,0.15576565,,40.7034471,-73.9871024,0,0,0,0,0.1993578175,0.00625305571,9.411494035,-0.2495148544,0.2495148544,0.4488726719,0.2969355972,0.2969355972,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2779
36047002200,36047002200,Brooklyn,4650,0.20051691,41852,40.6434585,-74.0216933,7,4.803571433,0.6862244904,0.001033026115,-2.77981646,0.001083401239,9.892821054,0.9684202696,-0.9684202696,-3.748236729,-2.47951141,-2.47951141,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2780
36047002300,36047002300,Brooklyn,3385,0.20709011,34977,40.6995617,-73.9832799,0,0,0,0,0.1993578175,0.003045330382,9.70446692,0.4918147478,-0.4918147478,-0.2924569303,-0.1934643802,-0.1934643802,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2387
36047002901,36047002901,Brooklyn,3177,0.17941454,22855,40.6949933,-73.9780959,3,0.8035714328,0.2678571443,0.0002529340361,-0.5300860598,0.001574618544,9.844979133,0.8473625398,-0.8473625398,-1.3774486,-0.9112016573,-0.9112016573,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2781
36047003000,36047003000,Brooklyn,1844,0.17028199,130473,40.6388788,-74.0289766,0,0,0,0,0.1993578175,0.00352535063,9.65946982,0.3779554647,-0.3779554647,-0.1785976473,-0.1181448602,-0.1181448602,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2263
36047003101,36047003101,Brooklyn,4074,0.12723723,158500,40.6916869,-73.979685,3,0.7142857164,0.2380952388,0.0001753278636,-0.3062753452,0.001648884292,9.837786287,0.8291619838,-0.8291619838,-1.135437329,-0.7511077917,-0.7511077917,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1554
